Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label
2,1854,6402694,106378,1785,111,0,0,0,0,95,5302,5302,95,5,0,0,0,0,2,453,91557,453,91557,453,1,0,8,4197,4137,-1,2
2,570,18913826,93059,880,722,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,608,4679,4564,-1,1
3,2169,12715866,6427185,2211,146,0,0,0,0,101,5794,5836,102,5,0,0,0,0,3,0,0,0,0,0,1,0,12,8145,8049,-1,2
2,3032,61681024,93118725,415575,1527,0,0,0,0,130,4858458,6054,87,4,0,0,0,0,2,0,0,0,0,0,1,0,8,991697,991573,-1,0
2,292,6311707,6322393,371,76,0,0,0,0,0,0,598,5,5,0,0,0,0,2,630335,6303353,630335,6303353,630335,1,0,10,3577,3489,-1,2
4,4023,6523543,6419346,2129,116,0,0,0,0,198,11032,5794,101,5,0,0,0,0,4,496,6396140,496,6396140,496,1,0,10,8177,8081,-1,2
2,2034,25370957,25371565,2042,1451,0,0,0,0,4,560,560,4,5,0,0,0,0,3,0,6810,0,6810,0,1,0,5,6556,6401,-1,4
1,177652,13800808,12612146,299403,810,0,0,0,0,2,278,556,4,4,0,0,0,0,2,337,7681,337,7681,337,1,0,6,948538,948414,-1,0
4,351663,40120497,91035224,214783,2327,0,0,0,0,2,278,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,665538,665403,-1,0
3,182136,201482447,88556260,155469,2640,0,0,0,0,128,4727400,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,664029,663894,-1,0
4,1023,12661269,25237797,929,136,0,0,0,0,3,348,348,3,5,0,0,0,0,4,0,0,0,0,0,1,0,6,2376,2286,-1,2
3,173703,32527469,19000893,151558,905,0,0,0,0,5,598,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,643323,643207,-1,0
3,1628,19027796,17712848,1564,896,0,0,0,0,2,278,4989940,134,5,0,0,0,0,3,0,0,0,0,0,1,0,6,6028,5915,-1,1
3,88,11799,68353,1137,81,0,0,0,0,4,560,5674,99,5,0,0,0,0,4,0,0,0,0,0,1,0,5,1549,1441,-1,2
3,154,20524,20524,154,176,0,0,0,0,3,320,320,3,5,0,0,0,0,3,0,0,0,0,0,1,0,5,1349,1242,-1,2
1,3222,75713344,69629518,4689,2312,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,10733,10567,-1,4
3,2929,38047420,50666330,3440,2181,0,0,0,0,4,556,6038898,143,5,0,0,0,0,4,0,0,0,0,0,1,0,206,15841,15616,-1,4
2,1516,37852942,35607892,246082,1385,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,649130,649006,-1,0
3,178954,139887372,56947335,153777,1885,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,655408,655284,-1,0
4,153,19932,6323123,324,166,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,2167,2059,-1,2
2,1795,37871920,60893815,414113,1267,0,0,0,0,85,5630,5646568,151,5,0,0,0,0,2,498958,4989588,498958,4989588,498958,1,0,6,986736,986612,-1,0
4,305405,25540241,112898708,285567,1947,0,0,0,0,4,556,278,2,4,0,0,0,0,4,0,0,0,0,0,1,0,4,996216,996092,-1,0
2,285894,112929190,25555846,305518,2120,0,0,0,0,4,556,278,2,4,0,0,0,0,4,0,0,0,0,0,1,0,6,960712,960573,-1,0
2,594,12623811,12642789,721,181,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,6,7725,7626,-1,2
2,3577,50638922,19049351,1651,1326,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,10683,10552,-1,1
3,233,6311817,8438,60,51,0,0,0,0,105,3939673,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,5,403,309,-1,3
4,349148,14732997,38129401,156077,1315,0,0,0,0,5,598,602,5,5,0,0,0,0,4,0,0,0,0,0,1,0,6,647857,647733,-1,0
4,351677,40122443,91036904,214795,2347,0,0,0,0,4,556,280,2,4,0,0,0,0,4,0,0,0,0,0,1,0,8,666042,665907,-1,0
2,185112,26728928,23985341,119725,1270,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,0,0,0,0,1,0,6,510510,510429,-1,0
1,2566,44216608,86075181,247823,1730,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,652545,652421,-1,0
2,427,41946,18960352,1068,241,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,1,0,5,127492,127392,-1,3
3,179852,158835142,63273929,154116,2140,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,658000,657869,-1,0
4,305797,25594870,157163208,288426,2547,0,0,0,0,2,278,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,1005683,1005548,-1,0
2,474,12615641,6342277,569,216,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,3077,2974,-1,3
1,2971,6457554,12513099,3195,196,0,0,0,0,192,11540,6045620,257,5,0,0,0,0,1,604522,12481894,604522,12481894,604522,1,0,8,6328,6260,-1,2
1,3747,82046511,99299291,412048,1857,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,657357,657230,-1,0
2,188342,58475299,61953473,121940,2720,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,520283,520195,-1,0
1,1968,19089742,25398638,2214,1746,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,1,0,5,9259,9129,-1,1
1,184222,127592582,12798616,300754,2870,0,0,0,0,4,556,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,5,967914,967770,-1,0
3,1579,214088,6539356,2031,2347,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,15747,15616,-1,1
1,307,6312665,16317197,237646,820,0,0,0,0,65,2363859,3542,45,5,0,0,0,0,1,304,8010,304,8010,304,1,0,6,507277,507201,-1,0
1,3389,75730783,69635023,4927,2417,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,17801,17669,-1,1
1,4501,113555638,85955933,242692,2690,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,519959,519871,-1,0
4,304974,25488089,87601430,283982,1447,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,6303287,0,6303287,0,1,0,6,990380,990256,-1,0
1,481,12616096,16332946,237824,900,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,507687,507610,-1,0
2,2793,38002751,126799,950,1346,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,8728,8603,-1,1
1,5560,119919948,143522043,414313,2427,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,7172,0,7172,0,1,0,6,667633,667497,-1,0
2,3420,75732649,86142633,248590,2050,0,0,0,0,79,5489,6040180,154,5,0,0,0,0,2,0,0,0,0,0,1,0,8,657543,657412,-1,0
1,2029,56762700,35376423,239695,1790,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,5,512677,512595,-1,0
4,628,6343981,12633641,607,156,0,0,0,0,4,556,598,5,5,0,0,0,0,4,0,0,0,0,0,1,0,6,1829,1726,-1,2
1,1135,12005384,61339134,409373,1257,0,0,0,0,152,5646342,7642,111,4,0,0,0,0,1,0,0,0,0,0,1,0,8,648762,648636,-1,0
1,4804,88410587,142928723,250658,2490,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,662971,662836,-1,0
4,348975,14709435,25466667,155087,1055,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,644771,644648,-1,0
1,4737,82200167,63295995,4300,1992,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,17048,16820,-1,4
4,304263,19127980,43348527,281178,1007,0,0,0,0,5,626,556,4,4,0,0,0,0,4,0,0,0,0,0,1,0,6,983295,983176,-1,0
2,2649,63092238,56956321,3754,1722,0,0,0,0,0,0,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,15587,15371,-1,4
1,796,18929421,12718596,1358,916,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,5,6112,5998,-1,1
2,338,5932754,24432,187,216,0,0,0,0,158,5909004,320,3,5,0,0,0,0,2,0,0,0,0,0,1,0,5,1639,1532,-1,2
2,284746,100249961,25514389,305166,1740,0,0,0,0,76,5439,556,4,5,0,0,0,0,4,774,7747,774,7747,774,1,0,5,957562,957430,-1,0
1,365,12608174,39204,405,211,0,0,0,0,95,3676577,4331,57,5,0,0,0,0,1,0,0,0,0,0,1,0,6,1198,1140,-1,3
1,1115,62197,6368697,1252,86,0,0,0,0,93,5022,5300,95,5,0,0,0,0,1,480,52812,480,52812,480,1,0,6,2421,2364,-1,2
2,280288,24403957,19100857,303999,800,0,0,0,0,66,2233145,556,4,4,0,0,0,0,4,630335,6303353,630335,6303353,630335,1,0,5,948401,948277,-1,0
1,319219,158271869,127041062,320819,2897,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,1,0,7,1009224,1009089,-1,0
1,2271,37904924,79734646,247323,1410,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,649449,649325,-1,0
1,2290,127096,12736926,2550,156,0,0,0,0,95,5130,5686,99,5,0,0,0,0,1,11043,110430,11043,110430,11043,1,0,6,5110,5017,-1,2
1,6862,138883843,187725397,416264,3057,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,676576,676439,-1,0
3,178290,120971335,122829380,288126,1957,0,0,0,0,71,4998,3546104,103,4,0,0,0,0,3,288940,2889400,288940,2889400,288940,1,0,6,658385,658258,-1,0
1,1312,37839224,12776032,1938,1286,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,8041,7913,-1,1
3,925,18949969,219645,3762,221,0,0,0,0,27,526635,5474,95,5,0,0,0,0,3,453,186462,453,186462,453,1,0,8,9524,9424,-1,2
4,2172,37948009,31671977,2396,1151,0,0,0,0,134,5514160,4916,70,5,0,0,0,0,5,0,0,0,0,0,1,0,8,10175,9978,-1,4
2,92,12493,12493,92,91,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,7,2248,2141,-1,2
1,314604,50999815,32204603,315208,1167,0,0,0,0,0,0,598,5,4,0,0,0,0,1,0,0,0,0,0,1,0,7,985453,985330,-1,0
1,132,9235,23452917,407730,707,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,6303501,0,6303501,0,1,0,8,640633,640515,-1,0
3,175656,70429838,67979230,285745,1317,0,0,0,0,4,556,5515344,149,5,0,0,0,0,3,0,0,0,0,0,1,0,8,650001,649875,-1,0
3,2902,6462668,20456,157,171,0,0,0,0,98,5620,556,4,5,0,0,0,0,4,459,6441485,459,6441485,459,1,0,8,6826,6723,-1,2
4,131339,19707821,18945435,844,251,0,0,0,0,5604,4105323,4119,56,4,0,0,0,0,4,0,0,0,0,0,1,0,10,265228,265121,-1,3
2,2215,56250968,55083729,409916,1227,0,0,0,0,151,5777324,6760,98,5,0,0,0,0,2,631066,6310664,631066,6310664,631066,1,0,8,648103,647978,-1,0
1,182909,96029958,12769148,300542,2540,0,0,0,0,2,278,556,4,4,0,0,0,0,2,0,0,0,0,0,1,0,4,964703,964559,-1,0
1,583,12623084,12645633,760,191,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,8077,0,8077,0,1,0,6,1605,1536,-1,2
4,306167,31917239,163477133,288675,2667,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,1007057,1006922,-1,0
2,1269,76023,6386898,1554,91,0,0,0,0,101,5794,2107113,160,4,0,0,0,0,2,250031,6366209,250031,6366209,250031,1,0,8,3084,2981,-1,2
3,2113,31643776,97348,803,952,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,6610,6444,-1,4
1,12,1012,11309,85,76,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,534,439,-1,2
3,175159,70388887,19026408,151741,1185,0,0,0,0,4,556,560,4,4,0,0,0,0,3,0,0,0,0,0,1,0,4,646478,646354,-1,0
1,178706,20185355,12653983,299711,1270,0,0,0,0,4,556,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,5,952840,952708,-1,0
1,4187,82076738,117678588,249640,2190,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,658354,658223,-1,0
2,474,12615641,6338495,539,176,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,10,2713,2610,-1,3
1,178392,20156933,12640555,299613,1120,0,0,0,0,2,278,556,4,5,0,0,0,0,2,359,8690,359,8690,359,1,0,6,951334,951203,-1,0
2,1951,116634,116312,1948,156,0,0,0,0,103,5894,5894,103,5,0,0,0,0,2,583,97524,583,97524,583,1,0,6,4203,4135,-1,2
1,179095,26511129,12669357,299823,1440,0,0,0,0,2,278,556,4,4,0,0,0,0,2,0,0,0,0,0,1,0,6,954908,954776,-1,0
1,1108,25240584,19074127,1988,1412,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,7137,6929,-1,4
3,72,9626,1276238,23529,61,0,0,0,0,3,350,348,3,5,0,0,0,0,3,0,0,0,0,0,1,0,5,23733,23643,-1,3
2,186835,39474153,36694579,120920,2220,0,0,0,0,94,6524,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,7,515723,515635,-1,0
2,1997,31594898,63300490,3974,2466,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,17289,17162,-1,1
4,2145,12714644,12708255,2053,96,0,0,0,0,100,5570,5612,101,5,0,0,0,0,4,567,80190,567,80190,567,1,0,6,4397,4309,-1,2
1,2339,25413160,19125156,2379,1917,0,0,0,0,4,556,3939671,105,4,0,0,0,0,1,0,0,0,0,0,1,0,506,10165,10040,-1,1
4,236,24788,17130,124,141,0,0,0,0,26,2282,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,670,567,-1,2
2,191,25020,25062,192,221,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,116650,116535,-1,3
4,39767,8452015,2504855,46223,116,0,0,0,0,5,598,598,5,5,0,0,0,0,4,0,0,0,0,0,1,0,6,86400,86302,-1,3
1,1744,25327294,108006,952,952,0,0,0,0,120,4988802,4304,63,5,0,0,0,0,2,0,0,0,0,0,1,0,6,6610,6444,-1,4
1,3496,81373665,79579426,241711,2310,0,0,0,0,147,5646012,6454,93,5,0,0,0,0,1,0,0,0,0,0,1,0,6,517081,516993,-1,0
2,185,6304329,18562,194,76,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,2078,1991,-1,2
4,1016,18956515,12659557,930,294,0,0,0,0,143,6038896,4964,73,5,0,0,0,0,5,0,0,0,0,0,1,0,6,3082,2929,-1,4
2,184872,20416481,23976255,119658,1170,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,509633,509552,-1,0
2,4090,88361386,104435296,249484,2310,0,0,0,0,89,5894,5646572,151,4,0,0,0,0,2,0,0,0,0,0,1,0,10,660288,660153,-1,0
1,5776,119934816,156145930,414782,2617,0,0,0,0,0,0,280,2,5,0,0,0,0,1,630330,6303306,630330,6303306,630330,1,0,6,669412,669275,-1,0
3,2073,6415929,12200971,2335,106,0,0,0,0,102,5848,5783196,253,5,0,0,0,0,3,679,92989,679,92989,679,1,0,8,4889,4794,-1,2
2,5339,101030342,162568586,418634,2247,0,0,0,0,0,0,556,4,5,0,0,0,0,2,-827,0,-827,0,-827,1,0,8,999940,999806,-1,0
2,188,6304592,28239,268,171,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,1015,913,-1,2
1,3217,82004884,57054004,4649,2557,0,0,0,0,0,0,278,2,5,0,0,0,0,2,641,6414,641,6414,641,1,0,8,19067,18843,-1,4
2,185370,26757061,30317453,120165,1500,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,511489,511408,-1,0
2,288806,163487682,31920297,306189,2700,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,5,965866,965722,-1,0
1,183318,102358263,12786106,300664,2730,0,0,0,0,4,556,278,2,4,0,0,0,0,2,0,0,0,0,0,1,0,6,966172,966028,-1,0
2,289505,169835137,38239848,306479,2880,0,0,0,0,79,5526,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,968013,967869,-1,0
2,3862,75762978,118372190,416674,1787,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,7747,0,7747,0,1,0,8,995121,994997,-1,0
1,2934,69408096,57014729,4235,2222,0,0,0,0,128,5120529,5453,74,5,0,0,0,0,1,0,0,0,0,0,1,0,6,8610,8531,-1,1
3,182805,207562279,94873023,155773,2740,0,0,0,0,122,4464860,4722,69,5,0,0,0,0,3,430,4302,430,4302,430,1,0,8,665906,665771,-1,0
1,656,6345746,18562,135,156,0,0,0,0,84,6113,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,2169,2059,-1,3
2,305,6321239,41537,477,146,0,0,0,0,4,556,3622,46,5,0,0,0,0,2,0,0,0,0,0,1,0,5,1661,1548,-1,3
1,160,20970,14274814,147444,181,0,0,0,0,4,556,598727,11063,5,0,0,0,0,1,0,0,0,0,0,1,0,8,149325,149221,-1,3
1,12,1012,10401,78,66,0,0,0,0,1,70,829,6,5,0,0,0,0,1,0,0,0,0,0,1,0,6,1758,1669,-1,2
2,7641,182977594,162557986,416245,3047,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,676558,676421,-1,0
2,158077,14833802,20710001,150139,191,0,0,0,0,8704,470016,470626,8709,5,0,0,0,0,2,0,0,0,0,0,1,0,8,317821,317722,-1,3
2,198,6305094,17336907,411968,707,0,0,0,0,0,0,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,5,978891,978775,-1,0
2,101,13453,13453,101,101,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,1,0,8,3819,3720,-1,2
4,350540,21152197,59469732,213459,1967,0,0,0,0,2,278,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,658538,658411,-1,0
4,987,18952456,12642841,729,176,0,0,0,0,73,2626677,3326,44,5,0,0,0,0,4,0,0,0,0,0,1,0,8,2431,2328,-1,2
3,3151,50629151,6474565,1504,1777,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,5,9179,9054,-1,1
1,180646,58092757,12704511,300078,1830,0,0,0,0,2,278,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,958307,958175,-1,0
3,3707,44434530,75975384,4923,3116,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,7,22845,22618,-1,4
1,10,856,7222,53,36,0,0,0,0,0,0,801,6,5,0,0,0,0,1,0,0,0,0,0,1,0,4,105,50,-1,3
1,2521,63087979,54324450,240545,2120,0,0,0,0,0,0,280,2,5,0,0,0,0,1,-630355,0,-630355,0,-630355,1,0,8,514618,514533,-1,0
2,851,18949303,6338548,444,336,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,8,3048,2933,-1,1
3,329,35026,26410,201,236,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,7,122290,122191,-1,3
2,5623,107341326,168891947,419013,2377,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,1001785,1001651,-1,0
3,179261,146201914,56951255,153805,1930,0,0,0,0,80,5699,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,8,656048,655922,-1,0
1,1647,37862316,31737175,2821,1876,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,1,0,5,11643,11520,-1,1
2,7303,182954395,143639718,415667,2957,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,675231,675094,-1,0
3,174252,45153788,19012618,151642,1035,0,0,0,0,3,320,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,4,644735,644612,-1,0
2,11,926,11335,84,76,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,257,171,-1,3
2,5530,151375273,93117638,413312,2337,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,8,665841,665706,-1,0
2,470,12615330,6335002,515,131,0,0,0,0,0,0,763,5,4,0,0,0,0,2,0,7219,0,7219,0,1,0,6,1529,1438,-1,2
4,349117,14728785,31821800,155873,1270,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,647201,647077,-1,0
2,285325,106585826,25523285,305230,1840,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,7681,0,7681,0,1,0,5,958335,958203,-1,0
1,315891,82545609,57498374,316770,1627,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,992525,992401,-1,0
2,163,21290,6340533,568,181,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,1,0,5,4553,4449,-1,2
1,756,18926438,22648552,238144,950,0,0,0,0,0,0,560,4,5,0,0,0,0,1,630335,6303352,630335,6303352,630335,1,0,7,508493,508416,-1,0
4,348736,14678450,12798040,154054,725,0,0,0,0,3,320,322,3,5,0,0,0,0,4,0,7615,0,7615,0,1,0,8,641165,641049,-1,0
2,1238,31542380,29284512,245710,1245,0,0,0,0,0,0,322,3,4,0,0,0,0,2,0,7285,0,7285,0,1,0,8,647165,647041,-1,0
3,29670,1607828,9440,70,61,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,53331,53245,-1,3
1,239,16570,29762239,407950,767,0,0,0,0,65,4567,5252378,135,5,0,0,0,0,1,564562,6303438,564562,6303438,564562,1,0,6,641039,640921,-1,0
2,1800,44163942,41926711,246422,1470,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,5,650143,650019,-1,0
1,1995,31594468,73418507,246999,1355,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,0,0,0,0,1,0,4,648504,648380,-1,0
1,134,9321,6321025,308,141,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,154750,154652,-1,3
4,591,12631472,6335292,521,136,0,0,0,0,3,320,322,3,5,0,0,0,0,4,0,0,0,0,0,1,0,10,7132,7033,-1,2
4,4931,75949986,38118498,3670,2626,0,0,0,0,4,556,560,4,5,0,0,0,0,5,0,0,0,0,0,1,0,13,17876,17650,-1,4
3,1392,19013295,6399960,967,916,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,504,4895,4769,-1,1
1,2686,44224825,92383859,248034,1790,0,0,0,0,83,5755,5383626,138,5,0,0,0,0,1,0,0,0,0,0,1,0,6,653527,653403,-1,0
3,1315,81475,12053,90,86,0,0,0,0,100,5572,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,7,2426,2329,-1,2
2,514,59617,59161,498,547,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,504,1791,1671,-1,1
4,2200,37951873,31675867,2424,1191,0,0,0,0,4,556,560,4,5,0,0,0,0,5,0,0,0,0,0,1,0,6,10794,10592,-1,4
2,280100,18098778,19098827,303983,780,0,0,0,0,4,556,278,2,4,0,0,0,0,4,298,6310723,298,6310723,298,1,0,6,948167,948043,-1,0
2,108,14403,14445,109,111,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,3040,2980,-1,2
3,122731,93488377,89170660,319777,2477,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,8,1004240,1004106,-1,0
2,96680,36708921,6342740,590,196,0,0,0,0,3582,193768,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,97575,97468,-1,3
1,1393,37844601,28996838,238803,1200,0,0,0,0,46,3313,3545848,96,5,0,0,0,0,1,367655,6303550,367655,6303550,367655,1,0,6,509960,509879,-1,0
2,4219,88370471,111400684,249718,2360,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,4,660734,660599,-1,0
1,344,23746,18935195,713,221,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,1335,1272,-1,3
1,125,8763,6311541,234,46,0,0,0,0,0,0,320,3,4,0,0,0,0,1,0,0,0,0,0,1,0,6,747,673,-1,2
3,181415,177847879,207685561,292139,2787,0,0,0,0,4,556,280,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,671743,671606,-1,0
1,277,6317561,21685,212,111,0,0,0,0,2,278,348,3,5,0,0,0,0,1,0,0,0,0,0,1,0,5,1305,1208,-1,2
4,348867,14695398,25437511,154760,905,0,0,0,0,5,598,602,5,5,0,0,0,0,4,0,0,0,0,0,1,0,4,643323,643207,-1,0
2,284,6318592,12729041,2349,121,0,0,0,0,18,132825,6795,111,5,0,0,0,0,2,1809,90343,1809,90343,1809,1,0,8,3114,3016,-1,2
1,836,18930966,12740113,1544,1142,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,7,5531,5337,-1,4
4,306173,31918073,163481301,288729,2677,0,0,0,0,2,278,3612,50,5,0,0,0,0,4,0,0,0,0,0,1,0,6,1007139,1007004,-1,0
2,2191,12843505,31791127,3247,2437,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,9152,9014,-1,1
1,189,6304593,20662,213,91,0,0,0,0,20,394809,1823,19,5,0,0,0,0,1,0,0,0,0,0,1,0,8,872,780,-1,2
3,123487,106129659,114404232,320670,2617,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,4,1006557,1006422,-1,0
3,117794,11281533,32169926,315433,747,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,6303483,0,6303483,0,1,0,6,979545,979429,-1,0
2,4188,75785402,137303965,417351,2027,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,996931,996804,-1,0
3,177759,112407045,100346896,287242,1777,0,0,0,0,116,4071394,5184,76,5,0,0,0,0,3,0,0,0,0,0,1,0,8,656346,656220,-1,0
1,179423,32828326,12675793,299870,1510,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,955661,955529,-1,0
2,49,3622,17131,170,104,0,0,0,0,0,0,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,582,442,-1,4
4,5312,69702426,12880728,2402,2876,0,0,0,0,97,3676853,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,5,21545,21409,-1,1
